,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15
001_Takacs_4,-0.002146898193407586,-0.4032552969952569,-0.2623406073519767,-0.08334975106247301,-0.18361343808737426,-0.35628526158224827,-0.36114107485997393,-0.28604876571104315,-0.3205167040309098,-0.2584480724953917,-0.07878963612833649,-0.17117890657219234,-0.342568024043066,-0.04500990077347502,1.433229806781206
002_Prague_4,0.24063468767928048,-0.4032552969952601,0.042369185739908236,-0.4255904325822287,-0.10671748512307425,-0.26097947767624513,-0.16177297359657747,-0.24869939319331438,-0.4231232650501682,0.2691149733477601,-0.6956295505541555,0.03072441912834909,0.20816334475339193,-0.122395344208553,0.554260671342477
003_Panocha_4,0.4625145476159106,-0.42091949656487254,-0.7864414514700226,-0.263245493912604,-0.3319127759470929,-0.4357067481705861,-0.7439278292857096,-0.13665127564018115,-0.34250382424934167,0.28010587013616456,-0.20215761901350857,-0.2940765830855638,-0.43435658550912604,-0.5535428147755775,-0.9427336374515395
004_Janacek_4,0.38855459430370015,-0.5622330931218036,-0.8351950183647189,-0.3509995148151073,-0.15615059774297527,-0.38805385621759014,0.30076102133450094,-0.4292213603622571,-0.4377813451957616,-1.4729421676134749,-0.5359768668203986,-0.04389202732620452,-0.25077946257697337,0.18714642953182173,-0.13243396571897517
008_Martinu_4,0.8387456144649768,0.2326558875109201,1.1088534615615053,0.7678642516917966,1.892577291948718,0.8509213345605631,0.037595127666796326,0.7348340831063811,0.27313554186614614,1.0055050581704885,1.2637442952689943,1.7381242821176623,0.8965775557490703,0.20925655622754483,0.8358054725377055
009_Takacs_4,0.29208508998342697,-0.4739120952737193,-0.7925356473318591,-0.8734841032629217,-0.8917188836964449,-0.8725249244064666,-0.7200036571341011,-0.7342412359235406,-0.2985295838125196,-1.137719815567301,-0.216671499352926,-0.9129541683850373,-0.583512997891498,-0.3269140161442116,0.5405267786012596
010_Guarneri_4,-2.5087461854485147,-1.7192381649316453,-1.365390058344599,-1.6102697147660148,-1.315082460276349,-1.3172852493011853,-1.3181079609242905,-1.811148143517505,-1.7130343178635592,-0.9288927765877242,-1.697087293974867,-1.3211500225187365,-1.29487434925361,-1.8027649730850481,-1.9521747539319698
011_Vogler_4,0.6699239819044985,1.5486387554473053,1.6878020684360884,0.5440914983904139,0.19537375866525222,0.24731803648915743,0.4921543985473575,1.2763999846131564,1.225910751330596,1.0164959549588775,0.5090225176186064,0.5837639634385142,0.7015268626335704,1.16551953581848,0.10790915725252331
012_Emerson_4,0.08306783062283421,-0.5710651929066066,-0.29281158666116774,-0.526507556620111,-0.5076749541512028,-0.26097947767623386,-0.4727872115674764,-0.634642909209668,-0.6210073470158466,-0.6046613213299546,-0.5867754480084215,-0.39941744866845713,-0.4114094451425947,-0.43746464962292136,-0.7710599781861667
013_Cleveland_4,-0.24041121913504596,-0.844860286235653,-0.3554949617470642,-0.8982083598820991,-0.5571080667711116,-0.554838978053104,-0.5605091761233704,-1.1388594381987498,-0.9654722304376053,-0.3298889016199821,-0.818997533439307,-0.7637212754759425,-0.8015108313734313,-0.8022817401026824,-1.018270047528352
014_Stamitz_4,0.8731333751487427,1.9868190979961438,1.9193815111859225,2.373762834207584,1.8870847238798367,1.7404419843499894,1.6883630061277362,1.631219023531394,1.9881309189021643,1.5990134847440205,2.2144034575017035,1.7995731203743544,1.8374103107763649,2.2212780855402006,1.577435680564105
015_Moyzes_4,-2.076241241079289,0.44462628234631035,0.5299048546869223,1.039901716489552,0.33818052845608954,0.39821886100700604,0.40443243399146345,1.139452285381555,0.4636905837590486,1.2582956843036521,0.6106196799946316,0.5398719361123003,-0.07867590982807007,-0.11134028086069145,0.4306556366714039
016_Psophos_4,0.21330166145520327,-0.18245280237506045,-0.45735487493078314,-0.1623283698747248,-0.3428979120848478,-0.15773154511139245,-0.4648124875169591,0.05632048236798685,-0.2545553433756976,-0.5057432502343607,-0.3545533625775155,-0.5793747607058917,-0.6408808488078099,-0.2495285727091022,-0.4208457132848124
017_Melos_4,-0.03591122470550289,-0.42091949656487565,-0.7681588638845045,-0.9477268569521216,-1.161290554347749,-1.1505001274656714,-0.8874728621953492,-0.6595424908881362,-0.6942977477438763,-0.9233973281935297,-0.9568793966638965,-1.1148574940855787,-0.927720103389272,-0.8243918667984369,-0.6199871580326589
018_Delme_4,1.3706076365925437,2.4689793230284245,2.4983301180604967,2.3430489268917114,2.480282075318719,3.1779708915989873,3.2514089200327705,2.4902545914387133,2.6871817236342252,2.3333100785009693,2.4901671839508825,2.352612664684532,2.984767329102278,2.5308198592806384,2.229795585772514
019_Novak_4,0.6008641166729832,0.42696208277669473,-0.1221741025297115,0.4212358691269167,0.47549473017805327,0.17583869855963535,0.7553202922150507,0.33644077625078456,0.41238730324942985,-0.2804298660721851,0.03732140658710622,0.043892027326198284,0.0016390814547732,0.43588535485892654,0.5611276177131247
021_FineArts_4,0.23259556231925815,-0.3061021993623696,-0.2249048763020881,0.0783684045128605,0.4919724343846895,0.04082217135946334,-0.48076193561801633,0.06877027320721207,-0.1519487823564392,-0.038630136727410495,-0.006220234431187377,0.36869302954011113,0.6097383011675431,-0.3324415478181424,-0.46891433787915116
023_VanDingstee_4,0.6007875038083014,0.1531669894476452,0.17731205057920219,0.385507477671613,0.02476772873579572,0.39076316895352337,0.420381882092532,-0.05572763518514638,0.2658065017933494,0.14271966028116267,0.3638837142243082,0.17117890657219859,0.25405762548645455,0.3087521263584245,-0.0019619846773324453
024_Wihan_4,0.42875022110381417,0.8597349722322815,0.12768792780564067,-0.021921936430727505,-0.14516546160522034,0.3664502663716641,-0.10594990524283189,0.34266567167041484,0.5736261848511037,0.3955102864143418,0.276800432187721,0.35552542134224946,0.2425840553031726,0.31427965803235525,0.04610663991700629
025_Carmina_4,-0.1999093820499684,-1.3394578741849021,-1.05458606939088,-1.2329274248852529,-1.315082460276349,-1.3252273979600235,-1.246335444469465,-1.3193814053676574,-1.3685694344418213,-1.7257327937466385,-1.2253861829433461,-1.6503402274652783,-1.4669779020024805,-1.554026047757959,-1.5264240789538421
026_Smetana_4,-2.2322002730637305,-0.4739120952737224,-0.7742530597463432,-0.5572214639359868,-0.7713182214573753,-0.30863236962924107,0.1731654365259186,-0.6221931183704162,-0.2985295838124988,-0.09358462066941751,-0.39083806342607974,-0.7329968563476152,-0.5031980066086873,-0.21083585099155536,-0.46204739150850344
